cid,text,time,author,channel,votes,replies,photo,heart,time_parsed,video_url
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9IQpzRTpqe-, @mehbubulalam7889  prophet what,5 years ago,@gintoki9104,UCOayCxGpBh7XzvLc61EgX4w,0,,https://yt3.ggpht.com/ytc/AIdro_lWR4Z5M_7lk5jwWrMYA6oMXpPcgftXsw2ndix2kgLJvQ=s88-c-k-c0x00ffffff-no-rj,False,1614500761.465964,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8wPWjRCa1j9,"This is what Allah can bless you with..But we ignore and forget our lord..

May Allah guide us!",6 years ago,@RadioactivePaladin,UCyAmiTBhe2DzHXs2mcxo7iQ,30,,https://yt3.ggpht.com/iGd15nTki9_qf8bdLMzxgx2QrJHf0lp65nU4IGLgr8LgaiyyVrfg_wqN72igjzStBIVNLenxTg=s88-c-k-c0x00ffffff-no-rj,False,1582878361.467613,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-93n6d1tr-N_,"The Muslim guy , yeah. He spoke all truth",6 years ago,@nunaapop9201,UC_mzVohvoIf7EFDylr7tThA,25,,https://yt3.ggpht.com/ytc/AIdro_l73RqssRBnBAHm0NyGhnR_YYnobSkoFd5Xvawmim9WrtY=s88-c-k-c0x00ffffff-no-rj,False,1582878361.469211,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-94TBdaXMg9F,"It's not him and his knowledge, it's there simplicity and awesomeness of Islam.",6 years ago,@munirabbasi3582,UCBzrFme70DLpR0N0_4rqA3A,18,,https://yt3.ggpht.com/ytc/AIdro_lx2QJ4wsL5OZqi4XoIjMhVTgc-oyhixOZ10oFw3bI=s88-c-k-c0x00ffffff-no-rj,False,1582878361.470807,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-98IUmKnPQJF,Savvy Accounts The Muslim Imam. This is what our religion teaches us. It teaches us to learn the most and memorize our teachings from our Quran just like Omar.,5 years ago,@watchwithayisha,UCEeh1YEnjbAI6eEo_HqxAyw,12,,https://yt3.ggpht.com/BikgDb7EZsCayo744rcnHLf1qizKLCp6zYR-jywlYqrHJccCHUo1318JHCRXATib7O9tg0YKdA=s88-c-k-c0x00ffffff-no-rj,False,1614500761.472435,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9GT_d-6l-On,"It's from the quran he get that knowledge brother. Muslims take their religion serious. 
May allah guide all of us to the straight path",5 years ago,@samed181,UCa6GMg7PE69AeCj-mMdSKRw,10,,https://yt3.ggpht.com/ytc/AIdro_kN0vHjIDhTA7B0t2l-8jw4du0Fp3Q4NWDxREtZ0wG6prM4O5dykKEJAxt14lhBl9HMMQ=s88-c-k-c0x00ffffff-no-rj,False,1614500761.474043,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9GTrjun7YMo,"I love it when the real toxic people comes, nobody give a damn about them.",5 years ago,@alhakbuoo6216,UCd5zW2r7vI1W2g7ykOp1o0Q,1,,https://yt3.ggpht.com/ytc/AIdro_mVJa-JTEy7vBKlTKlMk1HlKkqMZw57cmeFsnbu3UA=s88-c-k-c0x00ffffff-no-rj,False,1614500761.475632,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8ugXLB16uGu,Savvy Accounts allah mean the god in Arabic not god. God in Arabic is iilah,6 years ago,@DanielCenac,UCcu2yhI84M1htcEwCHYzxhg,7,,https://yt3.ggpht.com/ytc/AIdro_kieHAzXTosnyJDV27SmrZX5oSbEi1cGDMS02jaY7l8K0aJ=s88-c-k-c0x00ffffff-no-rj,False,1582878361.797142,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JRS7_TaTvr,"Omar is spoken softly, and confident as he knows that what he's talking about is all truth and that the path hes walking on is the right way.",5 years ago,@sarahdollmupon2973,UC9ebnkGLGGm5VHyeIcTPI3g,5,,https://yt3.ggpht.com/ytc/AIdro_k648eIYK4gkh0aRcCqNIUEoT5uP5AVOTtPaEzwfHUHVSk=s88-c-k-c0x00ffffff-no-rj,False,1614500761.798895,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8twL22RxbC6,"Those who have start behaving as if they are ""null"" in this void, igo identity authority possessiveness everything gets dissolves and rather he starts feeling ignorance is a bliss. No lusts of bringing others under shadow or spread.",6 years ago,@laxmikantparmar6717,UCdPAT7uSkCKANPiEPkne2-Q,2,,https://yt3.ggpht.com/ytc/AIdro_neikm5CStKo9F3uqD10uDzZyxVXYxQTNYbYfuyBaR8mMXd=s88-c-k-c0x00ffffff-no-rj,False,1582878361.800443,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9H5H0em860_,"True its serious, islam is a serious topic",5 years ago,@shrekwillalwaysfollowyou4592,UCVqNndzymiDAEMKXwszaBkw,1,,https://yt3.ggpht.com/ytc/AIdro_kKwkI0USU9frefcXM4txgVLVnkLjkpPxnQxRc1eZ6rsJ4=s88-c-k-c0x00ffffff-no-rj,False,1614500761.801998,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8wVOMy9-hqO,Savvy Accounts wow such a perfect observation,6 years ago,@aouessoumia1696,UCwIWNNYK2o8wMgpumAHsUHg,2,,https://yt3.ggpht.com/ytc/AIdro_kW-tteTFRQhQocSN2eXBhXtaYnLNhfkKZ_UfM-j5Y=s88-c-k-c0x00ffffff-no-rj,False,1582878361.803555,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8wVQjN2uNtR,aoues soumia it’s the trust. A living God changes but Muhammad didn’t change,6 years ago,@DanielCenac,UCcu2yhI84M1htcEwCHYzxhg,0,,https://yt3.ggpht.com/ytc/AIdro_kieHAzXTosnyJDV27SmrZX5oSbEi1cGDMS02jaY7l8K0aJ=s88-c-k-c0x00ffffff-no-rj,False,1582878361.805085,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9GxrRas8UTK,"Why are people swearing in this, this is a talking of God and God tells us not to swear and there is a reason why Omar has so much knowledge the quraan has never changed like any of the other books so Muslims take the time to learn the entire Quraan and learn Arabic so they can also learn the meaning, in the quraan a lot of knowledge is spread throughout the whole thing",5 years ago,@WallahiAtoM,UC4qIiTLanLsSIuas2TOE5CA,2,,https://yt3.ggpht.com/_eDFwMuKYuLYMaBIJ6spXcd86QHKa1BIZ5k4ImxWHm4u4YfTXA6OCInGi8l6XXOUBay_jgwWqw=s88-c-k-c0x00ffffff-no-rj,False,1614500761.806623,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9IV9Hy6gwQa,That's all from our quran from 40000 years ago,5 years ago,@trioay,UCOpDQ-HTfXlnQ1M3s5XduIg,2,,https://yt3.ggpht.com/f7Uge8m0-0xd9xdkLIcf5wF_ZTQuuztaKw8-r9_RehM5Wr6ITuRj50DUYbLjidRqDJgZMmE5=s88-c-k-c0x00ffffff-no-rj,False,1614500761.80814,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JRNHQRcBPi,It's so sad that God Created us but some people create their own gods.,5 years ago,@sarahdollmupon2973,UC9ebnkGLGGm5VHyeIcTPI3g,2,,https://yt3.ggpht.com/ytc/AIdro_k648eIYK4gkh0aRcCqNIUEoT5uP5AVOTtPaEzwfHUHVSk=s88-c-k-c0x00ffffff-no-rj,False,1614500761.809735,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8sdPvq8aBJO,Yeah I wish different people were on the panel,6 years ago,@dimlight911,UCk6OyIyQkFvnm2f34vw_TSw,60,,https://yt3.ggpht.com/ytc/AIdro_mO5X-rrvhEFLp6Qa80I9T9D61s0zEczKRqhYpX05GPSQMo=s88-c-k-c0x00ffffff-no-rj,False,1582878361.811251,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8xVh65MG9FO,"Global Explorer Yas, get it queen 👑",6 years ago,@DanielCenac,UCcu2yhI84M1htcEwCHYzxhg,1,,https://yt3.ggpht.com/ytc/AIdro_kieHAzXTosnyJDV27SmrZX5oSbEi1cGDMS02jaY7l8K0aJ=s88-c-k-c0x00ffffff-no-rj,False,1582878361.812798,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8zwVoWkL7wG,Mnsha allah,6 years ago,@shahwah,UCzVE3O1lzvSod0P26OrdaPw,1,,https://yt3.ggpht.com/ByJHGaDIiUlibrcjLo0eWWgeKHHpAApHEexaR9itZCQx4i7N-dXZ5FVDYYo0bIKrp0VF5u7COIM=s88-c-k-c0x00ffffff-no-rj,False,1582878361.814306,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9HzSyf0H_eE,He is a muslim,5 years ago,@Muhthadi-Eats,UCi8vLumnv2ZrRb-Xpoku2Sw,1,,https://yt3.ggpht.com/ytc/AIdro_mDKFTOLt--uf4hx-QTl2xuOoFBf0oqmgkLsTX4VETdvGX0EQDxgK5I4TEai-E3Z-BLWcE=s88-c-k-c0x00ffffff-no-rj,False,1614500762.112475,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9J-_pXw5YE4,"He has knowledge and his knowledge is in the Quran anybody can have that, open the Quran read it and in sha Allan you’ll have the same knowledge.",5 years ago,@mohammadsaki2693,UCH_lv70iUa8dW2lcs7VkepQ,1,,https://yt3.ggpht.com/ytc/AIdro_n-od4ryqy4ytL5A2erAXio7osRH__d8kjKapwzDPI=s88-c-k-c0x00ffffff-no-rj,False,1614500762.11417,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9J97b_BvhZh,one with holy war is not peaceful,5 years ago,@slaveincave1714,UCOg56VFxs1WtCcqAusZq0xQ,1,,https://yt3.ggpht.com/ytc/AIdro_nqZm-Wg2u59bOfdyn2d3ju0_ckhVqlISrInoczGWw=s88-c-k-c0x00ffffff-no-rj,False,1614500762.115762,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JAwGXR-ErK, @slaveincave1714  ????,5 years ago,@Iizaregotoispeak,UCFl51zSqSU0oMG-VUUPRqFg,0,,https://yt3.ggpht.com/ytc/AIdro_liSD4IsalQxOdBa35Z4AwfoJTjqRLPaLZaYgaNwTlIoYtLg_V6dwWE_c3GG5CbZRsT3HY=s88-c-k-c0x00ffffff-no-rj,False,1614500762.117311,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8vCzNtj4cLs,"The ""guy in the middle"" -his name is Omar.",6 years ago,@aidaabdur-rashid6616,UCLxI49oxFdeFlKqVwNgNTpw,18,,https://yt3.ggpht.com/ytc/AIdro_l4VWFykfjSbtZQOqjx_Mcq5G-mUHy7DYYTuNQPTuM=s88-c-k-c0x00ffffff-no-rj,False,1582878362.118895,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-8uT6Vb2Yu7t,Savvy Accounts wooow thnk you,6 years ago,@aouessoumia1696,UCwIWNNYK2o8wMgpumAHsUHg,0,,https://yt3.ggpht.com/ytc/AIdro_kW-tteTFRQhQocSN2eXBhXtaYnLNhfkKZ_UfM-j5Y=s88-c-k-c0x00ffffff-no-rj,False,1582878362.120469,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9CNq9YLBXS9," @sarakhalif1202  Judgement days.

  What is judgement days?
Is days that God, Yahweh Almighty the God of Israel is going to bring a heavy destruction to people on earth, in the Bible is called"" the great tribulation""

     The first judgement took place in the days of Noah by raining and flood Genesis 9:11.

    As some people say they are waiting for a certain prophets that will come and judge them, is an illusion.
Before it takes place, God Yahweh Almighty has given the opportunity to everyone to repent and come to Him by means of the Bible and those who are truly seeking God in their hearts will receive the mark of God Yahweh Almighty in their forehead so that when the angels of destruction pass to execute justice they will not kill them. REVELATION 7:3/ 9:4

    During those days there will be a great destruction that had never happened since creation said Jesus Christ. Matthew 24:21.

    Referring to this destruction, Jesus Christ said remember the wife of Lots who was turned into a pillar of salt when they were told not to look back on their way out of the city of Sodom and Gomorrah by the angels. Genesis 19:26.

      When false prophets will keep you busy with lies this will happen to you and your family and you will say God is wicked.  Open your eyes and exercise your free Will by getting out of false religions that you are in now.
The Bible called it Babylon the great, empire of false religions, the great prostitute. Revelation 17:4-5

        God Yahweh Almighty says there will be resurrection for good and bad people.
   What is resurrection?
That is to bring back to life those who died long ago.   Those who did bad things will be destroy and some will be given the opportunity to live forever on earth.  John 5: 28-29.",5 years ago,@araratthanks8144,UCcXk1egaKptOcSURXK4rsZQ,0,,https://yt3.ggpht.com/ytc/AIdro_mFzcf2ZCSxP_SrsYX0urEf-RFYqsy9ThJLJVkz4Qaa4kc=s88-c-k-c0x00ffffff-no-rj,False,1614500762.122001,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9Dm6z2gNXXF,yah,5 years ago,@ABDULAZEESBEC,UCxlVCAIoj109kO099DHBA6A,0,,https://yt3.ggpht.com/ytc/AIdro_nrP5ODwLm3cbj8aI_Q8HVgim_mzpoEOKw8nDLUBqE=s88-c-k-c0x00ffffff-no-rj,False,1614500762.123556,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9H5qSwo8xx2,"1) Judaism don't acknowledge Jesus as the son of God, 2) Islam don't accept that Jesus is Gods son and came from heaven and was resurrected by God YHWH Jehovah 3) Catholic Roman Trinity sadly removed the truth and the name of The Father who is in heaven Jehovah YHWH The God of Israel and the knowledge that gives everlasting life (John 17:3) & now those 3 religions are now allied together creating an interfaith religion called Abrahamic Family in Abu Dhabi.
(Spiritual Immorality)
What is the truth & how are we expecting to be saved?
Romans 10:9  For if you publicly declare with your mouth that Jesus is Lord, and exercise faith in your heart that God RAISED HIM UP from the dead, YOU WILL BE SAVED. 
Jesus is Gods son and Jehovah The Father resurrected him.
John 20:17 Jesus said to her: “Stop clinging to me, for I have not yet ascended to the Father. But go to my brothers and say to them, ‘I am ascending to MY FATHER and your Father and to MY GOD and your God",5 years ago,@felipemartinez-qs5sh,UC21y90qw9XSTqDjOMYXPPnQ,0,,https://yt3.ggpht.com/ytc/AIdro_n7Azx8Y9OhzKhgLwS4FlWMXXHQLLllliQec6-j5lg=s88-c-k-c0x00ffffff-no-rj,False,1614500762.125084,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9H_aN9t7ZNl,Surely  this person has complete knowledge .,5 years ago,@rizvimohd2088,UCVw8vLHk0cofjubJ1hR4x7Q,0,,https://yt3.ggpht.com/ytc/AIdro_n_M9SNrKQVAzpRBXyM1GIr4ujD3ow2A8rhDsOKlMM=s88-c-k-c0x00ffffff-no-rj,False,1614500762.126678,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9IQtmATHSMf,yh he prob learned th quran of by heart,5 years ago,@elyaziasonki1015,UCm4GWgmjqwV2UU8g4QvTLeA,0,,https://yt3.ggpht.com/ytc/AIdro_nrUdH9cF8RD1m-tzwuytPvT0Ct_RsfsfS1dAmZJPTU0A=s88-c-k-c0x00ffffff-no-rj,False,1614500762.128212,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9IyDU5T8Fr3," fingercrack  Whats your proof hes a coward? He's livestreaming everyday at ""Truth Prevails"" channel. Call him...",5 years ago,@cheenieho8161,UCywW8hXr920jhXukXTKIdFw,0,,https://yt3.ggpht.com/ytc/AIdro_koKF_TGyq2lZg0ss8-KqnwQ-TBqpntWEu4v4kgiNA=s88-c-k-c0x00ffffff-no-rj,False,1614500762.359721,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JJJB3NcS9K,"And for their saying: We have killed the Messiah, Jesus, son of Mary, the messenger of Allah, and they killed him not, nor did they cause his death on the cross, but was made a lookalike (of Jesus) to them.}
Truthful Allah the Great


Then I reply to you by the Truth: And that is because satan wants to deceive the humans altogether so he would take advantage of the Christians' doctrine without the Truth and wants to mislead the Christians and Muslims off the straight path, and as for the Jews they know that he is the outcast satan but they despaired from Allah's mercy and they want the Christians and Muslims altogether to be with them in hell-fire and for that Allah warns the Christians from the cunning of the Jews, and Allah the Most High said: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth, and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great [Al-Ma-eda] 5:77 
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ} صدق الله العظيم [المائدة:77].

And Allah addresses the Christians in His word the Most High: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth}, then He warns them from following the forgery of the Jews in the exaggeration in the forged Books about Jesus the son of Mary, therefore Allah the Most High said: {and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great. That’s because many of the current Gospel Books and the Torah in fact it is from the forgery of human satans from the Jews to mislead the Christians off the right path, and for that Allah the Most High said: {Say: O People of the Book, do not exaggerate in the matter of your religion other than the Truth, and do not follow the low desires of people who went astray before and led many astray, and went astray from the right path.}Truthful Allah the Great [Al-Ma-eda] 5:77
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ}
{وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ}
{قُلْ يَا أَهْلَ الْكِتَابِ لا تَغْلُوا فِي دِينِكُمْ غَيْرَ الْحَقِّ وَلا تَتَّبِعُوا أَهْوَاءَ قَوْمٍ قَدْ ضَلُّوا مِنْ قَبْلُ وَأَضَلُّوا كَثِيراً وَضَلُّوا عَنْ سَوَاءِ السَّبِيلِ} صدق الله العظيم.

The website of the Awaited Mahdi Imam Nasser Mohammad Yamani choose your language and read his data wwwmahdialummacom
Put two point to the link.",5 years ago,@ahmedjeovani1475,UCfULVOzv5ZsZPFENtYk-vFg,0,,https://yt3.ggpht.com/ytc/AIdro_nfXzRshCVht7XWB20tPhmWonuIGl0Nrnh-JZDaR8s=s88-c-k-c0x00ffffff-no-rj,False,1614500762.361439,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JS0GzWwA3D,"“But ye are not in the flesh, but in the Spirit, if so be that the Spirit of God dwell in you. Now if any man have not the Spirit of Christ, he is none of his.”
‭‭Romans‬ ‭8:9‬ ‭KJV‬‬
This guy is not a good representation of a Christian, the Bible say if not an man have the Spirt, ok therefore God is not in everyone! Every person is made in the Image of God and Jesus died for the sin of every single person God loves every single person but God, the Spirt of God is not in everyone, it is clearly stated in the Bible right here, so this man is not speaking from the truth of the Bible 🤦🏽‍♀️🤷🏽‍♀️",5 years ago,@Daughter_of_the_MostHigh,UCO02U_yBumebryWr0OJ6nsw,0,,https://yt3.ggpht.com/dB63FwPs83tnuwlQpeNnrkyKT23f-PTcO1Sc9hDeckBi7KbELhZQEESiuVoIyPiYn0VPAP5ibA=s88-c-k-c0x00ffffff-no-rj,False,1614500762.363093,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JYMb4i8lI_,Oh yes he do,5 years ago,@bg5462,UCBEje2c1j-bEk5dIkhmYh1A,0,,https://yt3.ggpht.com/ytc/AIdro_nWPsM1KNM8fU7v_2Rde6pyKDAVw7NBIeda3uivM5Y=s88-c-k-c0x00ffffff-no-rj,False,1614500762.364702,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9JYd-z7GXRi,What kind of knowledge?,5 years ago,@المسيح-ل1ض,UCd2pzzD08ekX-DvG_AzdXmg,0,,https://yt3.ggpht.com/G2RLtq75ZUwvM3Xt7VH59a2NUTd7iiFyJgaPe81QVrJuSenfYbqNp6UQONoMUU69GTDxdzHc6A=s88-c-k-c0x00ffffff-no-rj,False,1614500762.366241,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-9Jq0HGDDTrE,kristen tak kenal siapa tuhannya https://youtu.be/DcVSeYJV1f8 😅😈 wkwk,5 years ago,@Adaingat,UCB9kszJnsveayVv9SVkMaow,0,,https://yt3.ggpht.com/_xc6-6sDK5tm2JMfCKmSxizGgelWeP31S9vIRe18Rd08E0jWsJbEITTKbWUXqZqIj_QMfw__6Q=s88-c-k-c0x00ffffff-no-rj,False,1614500762.367801,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-A1jy-fPoixp,Those are Imam's for you.,1 year ago,@MikeyBaketball,UC1A45r1VxTBmhIVXQgNfi-A,0,,https://yt3.ggpht.com/RSe_jpJY_OQYnX_eg3J1uUI5ZnkbqxWyCooMHPQUZOahegftX9S14Ng-iddqYZt7IcD2d1U_k28=s88-c-k-c0x00ffffff-no-rj,False,1740731162.36933,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-A1qv7MnufX-,"They may know a lot, who guarantees me, his knowledge is faithful to the truth?",1 year ago,@puchito74,UCpkqiH0VA2qJ2xWxQT155Bw,0,,https://yt3.ggpht.com/OKEfczxBXAaYxqV9T3LSVsLxmeZrvyCkHl0zYDGK1ia-W2Qrkneurty1x7v16ggNe4qTrNnO5A=s88-c-k-c0x00ffffff-no-rj,False,1740731162.370897,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-A2FmA8C40py,He really doesn’t,1 year ago,@y274,UCcR9luifludFpasHoDKRkRA,0,,https://yt3.ggpht.com/Q9Xx3LC_vNjPRRoVi83qqbCVTyeaMzxbTXgdq9aqeQC0uKXIk-my87SZpnk-WUYExcZY5AUmVE4=s88-c-k-c0x00ffffff-no-rj,False,1740731162.37241,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-A3MJF9Kc6H5,"Subhanullah 
He is muslim",1 year ago,@SVFYFOOTBALL,UCd8yWet6KsI8gT8p8DPFrzg,0,,https://yt3.ggpht.com/3JyUfozThGqfKPESvhRFojNvoSWzpx6cxG8FVvhtrkcNj3x9iCHzYzBH-9UfQ3P9fSKs2dFO=s88-c-k-c0x00ffffff-no-rj,False,1740731162.373966,https://www.youtube.com/watch?v=INIG636SnU4
Ugy_Ur655LTQ52ajtQJ4AaABAg.8q2fxPLfUK-A4JZP6Hp12n,"Dear brother, almost every scholar of Islam know a lot but most of them don't know English to reach worldwide",1 year ago,@Abe_di,UCDt4AtXXhstvRZUVYXKrUfQ,0,,https://yt3.ggpht.com/y6E8hQOMo_e2wTq8DFZipyqKt15Uz7B6lqh-VksAbRIipZbtX398U-QK8gxc58YbidxMkKdZhA=s88-c-k-c0x00ffffff-no-rj,False,1740731162.632094,https://www.youtube.com/watch?v=INIG636SnU4
